"","Date","eur_close","MNB","ECB","mean_kinfo","mean_matolcsy","mean_nagy","mean_varga","max_kinfo","max_matolcsy","max_nagy","max_varga","eurczk","eurpln","eurron","cetop","FED","BUX"
"954",2022-01-26,358.48,0.029,0,0,0,0,0,0,0,0,0,24.4722995758057,4.57709980010986,4.94269990921021,2420.49189207149,0.0025,51958.7534492411
"955",2022-01-27,359.866,0.029,0,0,0,0,0,0,0,0,0,24.3983993530273,4.58039999008179,4.94229984283447,2448.66895663526,0.0025,52866.5558854121
"956",2022-01-28,356.272,0.029,0,0,0,0,0,0,0,0,0,24.2968997955322,4.55567979812622,4.94199991226196,2408.265532134,0.0025,52838.7832257872
"957",2022-01-31,358.098,0.029,0,0,0,0,0,0,0,0,0,24.4335994720459,4.58105993270874,4.94339990615845,2440.07186371323,0.0025,53442.2432532969
"958",2022-02-01,354.943,0.029,0,0,0,0,0,0,0,0,0,24.1984996795654,4.57880020141602,4.94320011138916,2456.58170374488,0.0025,52959.2689398651
"959",2022-02-02,355.26,0.029,0,0,0,0,0.00044724219878844,0,0,0,0.00044724219878844,24.2565994262695,4.56768989562988,4.94350004196167,2483.84647570634,0.0025,52910.1385974977
"960",2022-02-03,353.712,0.029,0,0,0,0,0,0,0,0,0,24.0531005859375,4.53741979598999,4.94220018386841,2475.54985182364,0.0025,52284.640077676
"961",2022-02-04,353.912,0.029,0,0,0,0,0,0,0,0,0,24.1872005462646,4.53698015213013,4.94220018386841,2440.51950901241,0.0025,51806.3997004697
"962",2022-02-07,353.344,0.029,0,0,0,0,0,0,0,0,0,24.2964992523193,4.5556001663208,4.94399976730347,2449.13491956951,0.0025,52054.6674023242
"963",2022-02-08,353.359,0.029,0,0,0,0,0,0,0,0,0,24.0893993377686,4.53318023681641,4.94280004501343,2486.59632657742,0.0025,52861.4812842322
"964",2022-02-09,353.251,0.029,0,0,0,0,0,0,0,0,0,24.247200012207,4.52513980865479,4.94250011444092,2516.8855986725,0.0025,52930.3009675456
"965",2022-02-10,352.589,0.029,0,0,0,0,0,0,0,0,0,24.1837005615234,4.49245023727417,4.94080018997192,2505.06755548177,0.0025,52566.7640219922
"966",2022-02-11,353.624,0.029,0,0,-0.00197640710393898,0,0,0,-0.00197640710393898,0,0,24.2040996551514,4.50143003463745,4.93900012969971,2480.32918584325,0.0025,52141.5764748304
"967",2022-02-14,355.673,0.029,0,0,0,0,0,0,0,0,0,24.4158000946045,4.5661301612854,4.94329977035522,2423.76113006808,0.0025,51261.9950366022
"968",2022-02-15,356.845,0.029,0,0,0,0,0,0,0,0,0,24.5429000854492,4.55078983306885,4.94169998168945,2469.82500363381,0.0025,51295.3646515409
"969",2022-02-16,353.238,0.029,0,0,0,0,0,0,0,0,0,24.2182006835938,4.49339008331299,4.93440008163452,2469.56585630791,0.0025,51756.1935038911
"970",2022-02-17,354.56,0.029,0,0,0,0,0,0,0,0,0,24.2103004455566,4.49940013885498,4.9342999458313,2429.57491130315,0.0025,51305.3842037029
"971",2022-02-18,356.318,0.029,0,0,0,0,0,0,0,0,0,24.2394008636475,4.52075004577637,4.9375,2400.81267308899,0.0025,50237.1974051458
"972",2022-02-21,356.75,0.029,0,0,0,0,0,0,0,0,0,24.2964992523193,4.52395009994507,4.94250011444092,2333.46226524915,0.0025,48470.7192111671
"973",2022-02-22,356.615,0.029,0,0,0,0,0,0,0,0,0,24.3763008117676,4.54315996170044,4.94269990921021,2330.073535399,0.0025,48177.461153618
"974",2022-02-23,355.313,0.034,0,0,0,0,0,0,0,0,0,24.5195007324219,4.54484987258911,4.94000005722046,2294.15608891879,0.0025,47762.1442020867
"975",2022-02-24,360.731,0.034,0,0,0,0,0,0,0,0,0,24.5909996032715,4.58534002304077,4.94299983978271,2055.30164067968,0.0025,43102.3378741759
"976",2022-02-25,366.754,0.034,0,0,0,0,0,0,0,0,0,24.6033992767334,4.62114000320435,4.94500017166138,2209.5829159187,0.0025,45769.1569620948
"977",2022-02-28,367.548,0.034,0,0,0,0,0,0,0,0,0,24.9850006103516,4.69963979721069,4.94540023803711,2137.93332535843,0.0025,43731.2528366982
"978",2022-03-01,368.553,0.034,0,0,0,0,0,0,0,0,0,25.06369972229,4.68501996994019,4.94579982757568,2042.16573434408,0.0025,38913.6171550401
"979",2022-03-02,375.534,0.034,0,0,0,0,0,0,0,0,0,25.261999130249,4.72300004959106,4.94540023803711,2032.76352207513,0.0025,39976.1092816754
"980",2022-03-03,377.403,0.034,0,0,0,0,0,0,0,0,0,25.4962997436523,4.74149990081787,4.94250011444092,2050.99311139929,0.0025,41651.2605133284
"981",2022-03-04,378.682,0.034,0,0,0,0,0,0,0,0,0,25.6368999481201,4.8112998008728,4.94670009613037,1938.2484147781,0.0025,40246.7034439165
"982",2022-03-07,387.162,0.034,0,0,-0.0246280923311133,0,0,0,-0.0246280923311133,0,0,25.361499786377,4.92982006072998,4.94920015335083,1855.57542434744,0.0025,39883.2924814663
"983",2022-03-08,391.952,0.034,0,0,0,0,0,0,0,0,0,25.6396007537842,4.96455001831055,4.94670009613037,1903.64647059384,0.0025,41515.5026366986
"984",2022-03-09,388.142,0.034,0,0,0,0,0,0,0,0,0,25.4549999237061,4.86129999160767,4.94549989700317,2036.55073478908,0.0025,42909.7402960708
"985",2022-03-10,377.125,0.034,0,0,0,0,0,0,0,0,0,25.0933990478516,4.76065015792847,4.94549989700317,2011.85678403862,0.0025,42028.3349538362
"986",2022-03-11,380.633,0.034,0,0,0,0,0,0,0,0,0,25.0393009185791,4.77245998382568,4.94700002670288,2045.02219343425,0.0025,42905.5485860322
"987",2022-03-14,380.063,0.034,0,0,0,0,0,0,0,0,0,24.9930992126465,4.77054977416992,4.94619989395142,2045.02219343425,0.0025,42905.5485860322
"988",2022-03-15,373.627,0.034,0,0,0,0,0,0,0,0,0,24.6868991851807,4.72294998168945,4.94399976730347,2045.02219343425,0.0025,42905.5485860322
"989",2022-03-16,370.189,0.034,0,0,0,0,0,0,0,0,0,24.7091999053955,4.70031976699829,4.94540023803711,2161.57862344005,0.005,44126.4354273138
"990",2022-03-17,369.741,0.034,0,0,0,0,0,0,0,0,0,24.5344009399414,4.6564998626709,4.9423999786377,2186.80153470754,0.005,44596.5774111125
"991",2022-03-18,371.632,0.034,0,0,0,0,0.00336548549057624,0,0,0,0.00336548549057624,24.6035995483398,4.673180103302,4.94519996643066,2166.79854822315,0.005,43935.5595012496
"992",2022-03-21,374.833,0.034,0,0,0,0,0,0,0,0,0,24.6658992767334,4.70953989028931,4.94549989700317,2175.41516696063,0.005,44256.6960899956
"993",2022-03-22,372.959,0.034,0,0,0,0,0,0,0,0,0,24.551399230957,4.69024991989136,4.94449996948242,2209.10382115289,0.005,44338.4532081232
"994",2022-03-23,370.094,0.044,0,0,0,0,0,0,0,0,0,24.5345993041992,4.67337989807129,4.94259977340698,2185.65817486166,0.005,44612.72989662
"995",2022-03-24,372.716,0.044,0,0,0,0,0,0,0,0,0,24.5806007385254,4.71404981613159,4.94150018692017,2175.23605427678,0.005,43817.6349848438
"996",2022-03-25,374.926,0.044,0,0,0,0,0,0,0,0,0,24.5806007385254,4.76387977600098,4.94469976425171,2168.95933685006,0.005,43983.3834625344
"997",2022-03-27,371.672,0.044,0,0,0,0,0,0,0,0,0,24.4734001159668,4.68670988082886,4.94840002059937,2168.95933685006,0.005,43983.3834625344
"998",2022-03-28,374.651,0.044,0,0,0,0,0,0,0,0,0,24.5552997589111,4.69100999832153,4.94770002365112,2182.22664777701,0.005,44310.1193383504
"999",2022-03-29,367.09,0.044,0,0,0,0,0,0,0,0,0,24.3453998565674,4.65439987182617,4.94589996337891,2271.62907943753,0.005,46707.5249941625
"1000",2022-03-30,366.943,0.044,0,0,0,0,0,0,0,0,0,24.4130992889404,4.6402702331543,4.94449996948242,2263.87287744586,0.005,45890.1799634035
"1001",2022-03-31,367.351,0.044,0,0,0,0,0,0,0,0,0,24.3847007751465,4.63642978668213,4.9411997795105,2233.33126197257,0.005,44726.2788739288
"1002",2022-04-03,367.174,0.044,0,0,0,0,0,0,0,0,0,24.3321990966797,4.63859987258911,4.9439001083374,2233.33126197257,0.005,44726.2788739288
"1003",2022-04-04,368.702,0.044,0,0,0,0,0,0,0,0,0,24.2134990692139,4.61579990386963,4.94140005111694,2263.38077941885,0.005,45397.5233674053
"1004",2022-04-05,376.022,0.044,0,0,0,0,0,0,0,0,0,24.2245998382568,4.62841987609863,4.94350004196167,2214.05981339798,0.005,43786.9992588381
"1005",2022-04-06,379.015,0.044,0,0,0,0,0,0,0,0,0,24.4414005279541,4.65399980545044,4.93800020217896,2150.15336433055,0.005,41616.2584454055
"1006",2022-04-07,377.175,0.044,0,0,0,0,0,0,0,0,0,24.5090999603271,4.63248014450073,4.94080018997192,2148.25446644118,0.005,41807.9668877364
"1007",2022-04-10,377.157,0.044,0,0,0,0,0,0,0,0,0,24.3173007965088,4.6354398727417,4.94180011749268,2148.25446644118,0.005,41807.9668877364
"1008",2022-04-11,378.076,0.044,0,0,0,0,0,0,0,0,0,24.3027000427246,4.65880012512207,4.93940019607544,2167.05471544934,0.005,41972.8354608374
"1009",2022-04-12,377.909,0.044,0,0,0,0,0,0,0,0,0,24.3197994232178,4.63238000869751,4.93499994277954,2148.44552415125,0.005,41766.9633020481
"1010",2022-04-13,376.732,0.044,0,0,0,0,-0.128568000096447,0,0,0,-0.128568000096447,24.4083995819092,4.63510990142822,4.9375,2166.05496265183,0.005,42651.6263635284
"1011",2022-04-14,375.968,0.044,0,0,0,0,0,0,0,0,0,24.4241008758545,4.63683986663818,4.93599987030029,2174.99655600124,0.005,42999.387198047
"1012",2022-04-17,375.477,0.044,0,0,0,0,0,0,0,0,0,24.4333000183105,4.62630987167358,4.94040012359619,2174.99655600124,0.005,42999.387198047
"1013",2022-04-18,373.383,0.044,0,0,0,0,0,0,0,0,0,24.4291000366211,4.61977005004883,4.9338002204895,2174.99655600124,0.005,42999.387198047
"1014",2022-04-19,371.696,0.044,0,0,0,0,0,0,0,0,0,24.4206008911133,4.64092016220093,4.91900014877319,2163.06429297932,0.005,43026.7990537171
"1015",2022-04-20,370.488,0.044,0,0,0,0,0,0,0,0,0,24.3551998138428,4.63637018203735,4.94000005722046,2160.43999560706,0.005,43208.4441770862
"1016",2022-04-21,370.308,0.044,0,0,0,0,0,0,0,0,0,24.3470993041992,4.63567018508911,4.40000009536743,2168.3697685117,0.005,43265.6581849557
"1017",2022-04-24,370.372,0.044,0,0,0,0,0,0,0,0,0,24.3176002502441,4.64079999923706,4.94329977035522,2168.3697685117,0.005,43265.6581849557
"1018",2022-04-25,372.047,0.044,0,0,0,0,0,0,0,0,0,24.3568000793457,4.63930988311768,4.93800020217896,2073.45885009985,0.005,42280.3744930401
"1019",2022-04-26,376.834,0.044,0,0,4.36367231842708e-05,0,0,0,4.36367231842708e-05,0,0,24.440299987793,4.71587991714478,4.94460010528564,2051.45015474723,0.005,41848.6584927722
"1020",2022-04-27,377.856,0.054,0,0,0,0,0,0,0,0,0,24.3903999328613,4.70546007156372,4.94750022888184,2040.81078284747,0.005,42116.0366507296
"1021",2022-04-28,378.229,0.054,0,0,0,0,0,0,0,0,0,24.4295997619629,4.68720006942749,4.94449996948242,2059.15247919644,0.005,43549.190567258
"1022",2022-05-01,377.778,0.054,0,0,0,0,0,0,0,0,0,24.4617004394531,4.67294979095459,4.94729995727539,2059.15247919644,0.005,43549.190567258
"1023",2022-05-02,381.522,0.054,0,0,0,0,0,0,0,0,0,24.6623992919922,4.68766021728516,4.94299983978271,1993.14802719105,0.005,42703.3830221666
"1024",2022-05-03,380.607,0.054,0,0,0,0,0,0,0,0,0,24.6196994781494,4.68900012969971,4.94600009918213,2010.99014289241,0.005,43592.8686066373
"1025",2022-05-04,375.486,0.054,0,0,0,0,0,0,0,0,0,24.5779991149902,4.64468002319336,4.94600009918213,1998.73298580249,0.01,43170.6666232828
"1026",2022-05-05,380.069,0.054,0,0,0,0,0,0,0,0,0,24.5368995666504,4.68248987197876,4.94770002365112,1967.23009725231,0.01,42515.3249859641
"1027",2022-05-08,380.418,0.054,0,0,0,0,0,0,0,0,0,24.885799407959,4.68804979324341,4.94719982147217,1967.23009725231,0.01,42515.3249859641
"1028",2022-05-09,379.82,0.054,0,0,0,0,0,0,0,0,0,25.0037002563477,4.68965005874634,4.94099998474121,1920.64535081646,0.01,41562.0970873208
"1029",2022-05-10,379.481,0.054,0,0,0,0,0,0,0,0,0,24.9624996185303,4.67710018157959,4.9456000328064,1900.43540236095,0.01,40663.4804132725
"1030",2022-05-11,379.212,0.054,0,0,0,0,9.75886510002615e-06,0,0,0,9.75886510002615e-06,25.3834991455078,4.67110013961792,4.94689989089966,1900.03381905228,0.01,40929.3477979935
"1031",2022-05-12,382.734,0.054,0,0,0,0,0,0,0,0,0,24.9162006378174,4.66123008728027,4.94299983978271,1869.41028217303,0.01,40000.2057605713
"1032",2022-05-15,385.282,0.054,0,0,0,0,0,0,0,0,0,24.7136993408203,4.67658996582031,4.94399976730347,1869.41028217303,0.01,40000.2057605713
"1033",2022-05-16,389.55,0.054,0,0,0,0,0,0,0,0,0,24.7028007507324,4.65492010116577,4.94199991226196,1919.27629899065,0.01,41248.0176726334
"1034",2022-05-17,385.32,0.054,0,0,0,0,0,0,0,0,0,24.6783008575439,4.64799022674561,4.94700002670288,1960.73866653854,0.01,41906.5802558947
"1035",2022-05-18,383.671,0.054,0,0,0,-0.00655197327432688,0,0,0,-0.00655197327432688,0,24.5273990631104,4.64034986495972,4.94640016555786,1992.63459487637,0.01,42896.5905219158
"1036",2022-05-19,384.23,0.054,0,0,0,0,-0.00705116963945329,0,0,0,-0.00705116963945329,24.6709003448486,4.64340019226074,4.94379997253418,1970.31222188767,0.01,41473.4536472957
"1037",2022-05-22,383.16,0.054,0,0,0,0,0,0,0,0,0,24.6000995635986,4.62559986114502,4.9475998878479,1970.31222188767,0.01,41473.4536472957
"1038",2022-05-23,381.773,0.054,0,0,0,0,0,0,0,0,0,24.6238994598389,4.60914993286133,4.94619989395142,2013.29900867481,0.01,43457.5842064953
"1039",2022-05-24,382.553,0.054,0,0,0,0,0,0,0,0,0,24.6037998199463,4.59357023239136,4.94000005722046,1992.73225996338,0.01,42978.0912190576
"1040",2022-05-25,392.367,0.054,0,0,0,0,0,0,0,0,0,24.5492000579834,4.59669017791748,4.93979978561401,1966.33118602272,0.01,41517.2628982473
"1041",2022-05-26,391.104,0.054,0,0,0,0,0,0,0,0,0,24.68869972229,4.60404014587402,4.9375,1952.56930382592,0.01,39234.1990007962
"1042",2022-05-29,392.818,0.054,0,0,0,0,0,0,0,0,0,24.6811008453369,4.56771993637085,4.94199991226196,1952.56930382592,0.01,39234.1990007962
"1043",2022-05-30,392.316,0.054,0,0,0,0,0,0,0,0,0,24.5832004547119,4.58353996276855,4.94399976730347,1972.2939994358,0.01,38751.1847716045
"1044",2022-05-31,396.6,0.054,0,0,0,0,0,0,0,0,0,24.5863990783691,4.57719993591309,4.94290018081665,1973.66258714813,0.01,39397.4145464635
"1045",2022-06-01,396.27,0.059,0,0,0,-2.84536290564574e-05,0,0,0,-2.84536290564574e-05,0,24.5974998474121,4.58503007888794,4.93499994277954,1976.78525489667,0.01,40512.7728440194
"1046",2022-06-02,393.863,0.059,0,0,-0.00131965036430734,0,0,0,-0.00131965036430734,0,0,24.6704006195068,4.57421016693115,4.93499994277954,1991.31178329613,0.01,40812.3334817689
"1047",2022-06-05,391.431,0.059,0,0,0,0,0,0,0,0,0,24.5396995544434,4.58605003356934,4.94250011444092,1991.31178329613,0.01,40812.3334817689
"1048",2022-06-06,387.068,0.059,0,0,0,0,0,0,0,0,0,24.6189002990723,4.581130027771,4.93849992752075,1991.31178329613,0.01,40812.3334817689
"1049",2022-06-07,387.553,0.059,0,0,0,0,0.00016097181412194,0,0,0,0.00016097181412194,24.6541996002197,4.57002019882202,4.94250011444092,1995.72696135424,0.01,40330.9065873918
"1050",2022-06-08,394.99,0.059,0,0,0,0,0,0,0,0,0,24.6870002746582,4.58629989624023,4.94369983673096,1974.01144208569,0.01,40350.4299369382
"1051",2022-06-09,395.038,0.059,0,0,0,0,0.499636643296071,0,0,0,0.999559993962976,24.5958003997803,4.60370016098022,4.93900012969971,1952.43512737181,0.01,39663.1518659779
"1052",2022-06-12,397.365,0.059,0,0,0,0,0.00190762680203557,0,0,0,0.00190762680203557,24.6830005645752,4.60971021652222,4.94329977035522,1952.43512737181,0.01,39663.1518659779
"1053",2022-06-13,399.642,0.059,0,0,0,0,0.999831232560155,0,0,0,0.999831232560155,24.7084007263184,4.65119981765747,4.93699979782104,1850.13537388429,0.01,37942.0895298858
"1054",2022-06-14,400.782,0.059,0,0,0,-0.168379362462111,0,0,0,-0.00842076499247923,0,24.6909999847412,4.65524005889893,4.94329977035522,1862.3280147542,0.01,38706.2918910245
"1055",2022-06-15,397.293,0.059,0,0,0,-0.0153299043886364,-0.00083498268213588,0,0,-0.0153299043886364,-0.00083498268213588,24.6812992095947,4.6609001159668,4.94180011749268,1881.94960081978,0.0175,39318.7074270085
"1056",2022-06-16,398.421,0.059,0,0,0,0,0,0,0,0,0,24.6774005889893,4.72381019592285,4.94579982757568,1860.76528552025,0.0175,39224.7713690341
"1057",2022-06-19,398.112,0.059,0,0,0,0,0,0,0,0,0,24.7117004394531,4.6783299446106,4.94280004501343,1860.76528552025,0.0175,39224.7713690341
"1058",2022-06-20,396.71,0.059,0,0,0,0,0,0,0,0,0,24.6737003326416,4.64418983459473,4.94360017776489,1881.9479316731,0.0175,39691.1159513517
"1059",2022-06-21,394.146,0.059,0,0,0,0,0,0,0,0,0,24.6849994659424,4.63508987426758,4.94299983978271,1915.64939664187,0.0175,40936.7678678691
"1060",2022-06-22,395.589,0.059,0,0,0,0,1.96451651390817e-07,0,0,0,1.96451651390817e-07,24.7215995788574,4.69575023651123,4.94250011444092,1871.28643584994,0.0175,40035.7227397416
"1061",2022-06-23,399.283,0.059,0,0,0,-0.00023682274695602,0,0,0,-0.00023682274695602,0,24.7332000732422,4.69831991195679,4.94250011444092,1836.92005472287,0.0175,39613.9987299549
"1062",2022-06-26,400.317,0.059,0,0,0,0,0,0,0,0,0,24.7098007202148,4.6837100982666,4.94469976425171,1836.92005472287,0.0175,39613.9987299549
"1063",2022-06-27,402.381,0.059,0,0,0,0,0,0,0,0,0,24.7143993377686,4.68205976486206,4.94099998474121,1853.00319369517,0.0175,39501.8646636515
"1064",2022-06-28,396.843,0.059,0,0,0,0,0,0,0,0,0,24.7154998779297,4.69523000717163,4.94339990615845,1893.57804069032,0.0175,40481.5109004585
"1065",2022-06-29,393.685,0.0775,0,0,0,0,0,0,0,0,0,24.729700088501,4.66550016403198,4.94189977645874,1882.0527155275,0.0175,39900.3242455733
"1066",2022-06-30,396.198,0.0775,0,0,0,0,0,0,0,0,0,24.68630027771,4.69549989700317,4.94589996337891,1829.3190666736,0.0175,39240.5342055569
"1067",2022-07-03,400.374,0.0775,0,0,0,0,0,0,0,0,0,24.726900100708,4.69190979003906,4.94630002975464,1829.3190666736,0.0175,39240.5342055569
"1068",2022-07-04,402.246,0.0775,0,0,0,0,0,0,0,0,0,24.7350006103516,4.71173000335693,4.94420003890991,1793.98655916391,0.0175,39707.185271406
"1069",2022-07-05,407.254,0.0775,0,0,0,-0.54351883837773,0,0,0,-0.54351883837773,0,24.7029991149902,4.74221992492676,4.94290018081665,1747.53521686056,0.0175,39256.2575636678
"1070",2022-07-06,409.228,0.0775,0,0,0,0,0,0,0,0,0,24.7653999328613,4.76965999603271,4.9423999786377,1755.75186112667,0.0175,39352.0836143352
"1071",2022-07-07,402.435,0.0775,0,0,0,0,0,0,0,0,0,24.7525005340576,4.77893018722534,4.94269990921021,1798.48225680696,0.0175,39689.2726859748
"1072",2022-07-10,403.179,0.0775,0,0,0,0,0,0,0,0,0,24.6117992401123,4.76705980300903,4.94220018386841,1798.48225680696,0.0175,39689.2726859748
"1073",2022-07-11,407.056,0.0775,0,0,0,0,0,0,0,0,0,24.5484008789062,4.79820013046265,4.94150018692017,1797.38186796761,0.0175,39151.3129426288
"1074",2022-07-12,406.36,0.0775,0,0,0,0,0,0,0,0,0,24.4064998626709,4.81324005126953,4.94129991531372,1770.85045990176,0.0175,38519.6581742251
"1075",2022-07-13,410.47,0.0975,0,-0.00816113583790231,0,0,0,-0.00816113583790231,0,0,0,24.3500003814697,4.82965993881226,4.93739986419678,1760.25221208952,0.0175,38902.6210559951
"1076",2022-07-14,406.088,0.0975,0,-7.59186927418958e-05,0,0,0,-7.59186927418958e-05,0,0,0,24.4367008209229,4.81729984283447,4.9411997795105,1742.01757244173,0.0175,39246.4217661532
"1077",2022-07-17,400.69,0.0975,0,0,0,0,0,0,0,0,0,24.4890003204346,4.78142976760864,4.93919992446899,1742.01757244173,0.0175,39246.4217661532
"1078",2022-07-18,400.823,0.0975,0,0,0,0,0,0,0,0,0,24.505199432373,4.76140022277832,4.93819999694824,1810.77936099412,0.0175,40355.5107556311
"1079",2022-07-19,398.01,0.0975,0,0,0,0,0,0,0,0,0,24.4610996246338,4.75133991241455,4.94029998779297,1817.22057738787,0.0175,40740.5071517637
"1080",2022-07-20,398.196,0.0975,0,0,0,0,0,0,0,0,0,24.5273990631104,4.77011013031006,4.93680000305176,1814.71291495728,0.0175,41139.3154340007
"1081",2022-07-21,398.412,0.0975,0,0,0,0,-4.51284537677175e-05,0,0,0,-4.51284537677175e-05,24.5118999481201,4.75930023193359,4.93470001220703,1820.53741021261,0.0175,42030.3123156493
"1082",2022-07-24,396.852,0.0975,0,0,0,0,0,0,0,0,0,24.5331001281738,4.73540019989014,4.93130016326904,1820.53741021261,0.0175,42030.3123156493
"1083",2022-07-25,398.885,0.0975,0,0,0,0,0,0,0,0,0,24.554500579834,4.72166013717651,4.93230009078979,1817.73930281396,0.0175,41725.2551672052
"1084",2022-07-26,400.654,0.0975,0,0,0,0,0,0,0,0,0,24.5746994018555,4.75390005111694,4.93090009689331,1794.17823807482,0.0175,41174.9920784276
"1085",2022-07-27,402.981,0.1075,0.005,0,0,0,0,0,0,0,0,24.5016994476318,4.78133010864258,4.93100023269653,1796.96578936915,0.025,41653.1765869103
"1086",2022-07-28,404.494,0.1075,0.005,0,0,0,0,0,0,0,0,24.5571002960205,4.75661993026733,4.93410015106201,1801.21323744627,0.025,41771.126097469
"1087",2022-07-31,402.909,0.1075,0.005,0,0,0,0,0,0,0,0,24.585599899292,4.73003005981445,4.92700004577637,1801.21323744627,0.025,41771.126097469
"1088",2022-08-01,400.342,0.1075,0.005,0,0,0,0,0,0,0,0,24.6065998077393,4.71280002593994,4.92439985275269,1822.21714857349,0.025,42265.2381799698
"1089",2022-08-02,398.299,0.1075,0.005,0,0,0,0,0,0,0,0,24.63450050354,4.72110986709595,4.92350006103516,1811.63915335707,0.025,42182.6577311682
"1090",2022-08-03,394.194,0.1075,0.005,0,0,0,0,0,0,0,0,24.6359996795654,4.69339990615845,4.9210000038147,1823.40044441329,0.025,42931.035834522
"1091",2022-08-04,394.703,0.1075,0.005,0,0,0,0,0,0,0,0,24.5387001037598,4.7052001953125,4.92500019073486,1826.12189402956,0.025,43332.8294394199
"1092",2022-08-07,393.785,0.1075,0.005,0,0,0,0,0,0,0,0,24.4995002746582,4.70860004425049,4.92519998550415,1826.12189402956,0.025,43332.8294394199
"1093",2022-08-08,393.902,0.1075,0.005,0,0,0,0,0,0,0,0,24.4710006713867,4.69479990005493,4.59000015258789,1851.65764420562,0.025,44034.8343274894
"1094",2022-08-09,396.232,0.1075,0.005,0,0,0,0,0,0,0,0,24.4990997314453,4.69820022583008,4.89799976348877,1841.99217372063,0.025,42733.3915870038
"1095",2022-08-10,395.173,0.1075,0.005,0,0,0,0,0,0,0,0,24.2966995239258,4.67229986190796,4.90189981460571,1868.32164548361,0.025,44130.6090378465
"1096",2022-08-11,394.602,0.1075,0.005,0,0,0,0,0,0,0,0,24.3201007843018,4.68387985229492,4.89699983596802,1883.90991455748,0.025,44148.9791915034
"1097",2022-08-14,391.968,0.1075,0.005,0,0,0,0,0,0,0,0,24.3439998626709,4.65494012832642,4.88980007171631,1883.90991455748,0.025,44148.9791915034
"1098",2022-08-15,398.871,0.1075,0.005,0,0,0,0,0,0,0,0,24.4290008544922,4.67786979675293,4.82999992370605,1861.7125331546,0.025,43034.1646013827
"1099",2022-08-16,403.25,0.1075,0.005,0,0,0,0,0,0,0,0,24.5300998687744,4.65346002578735,4.8730001449585,1856.69784838569,0.025,43528.0836231994
"1100",2022-08-17,403.231,0.1075,0.005,0,0,0,0,0,0,0,0,24.5289993286133,4.69799995422363,4.87680006027222,1817.10326191164,0.025,42980.6385706079
"1101",2022-08-18,406.116,0.1075,0.005,0,0,0,0,0,0,0,0,24.5580997467041,4.72720003128052,4.87400007247925,1820.31638909873,0.025,43099.469992647
"1102",2022-08-21,403.862,0.1075,0.005,0,0,0,0,0,0,0,0,24.6212997436523,4.74590015411377,4.88180017471313,1820.31638909873,0.025,43099.469992647
"1103",2022-08-22,408.882,0.1075,0.005,0,0,0,0,0,0,0,0,24.6378002166748,4.75758981704712,4.87900018692017,1758.77252489351,0.025,42705.3620526255
"1104",2022-08-23,413.492,0.1075,0.005,0,0,0,0,0,0,0,0,24.6026000976562,4.76980018615723,4.87900018692017,1761.85904843797,0.025,43004.1435284252
"1105",2022-08-24,409.12,0.1075,0.005,0,0,0,0,0,0,0,0,24.6401996612549,4.76510000228882,4.87440013885498,1741.34210569174,0.025,43097.9773859611
"1106",2022-08-25,410.988,0.1075,0.005,0,0,0,0,0,0,0,0,24.6490001678467,4.73655986785889,4.86399984359741,1748.87649170032,0.025,43428.425103386
"1107",2022-08-28,409.782,0.1075,0.005,0,0,0,0,0,0,0,0,24.6051998138428,4.73880004882812,4.86740016937256,1748.87649170032,0.025,43428.425103386
"1108",2022-08-29,407.396,0.1075,0.005,0,0,0,0,0,0,0,0,24.5799999237061,4.730140209198,4.8600001335144,1712.97820527235,0.025,42631.8084234212
"1109",2022-08-30,402.126,0.1075,0.005,0,0,0,0,0,0,0,0,24.5412006378174,4.72217988967896,4.8600001335144,1714.7917303395,0.025,42362.1674387496
"1110",2022-08-31,400.067,0.1175,0.005,0,0,-0.00140580517108901,0,0,0,-0.00140580517108901,0,24.5023994445801,4.71991014480591,4.83949995040894,1711.58528628294,0.025,41877.2205170631
"1111",2022-09-01,401.603,0.1175,0.005,0,0,0,0,0,0,0,0,24.4825992584229,4.71212005615234,4.86250019073486,1669.05557720968,0.025,41447.5657668589
"1112",2022-09-04,400.161,0.1175,0.005,0,0,0,0,0,0,0,0,24.5063991546631,4.71478986740112,4.82140016555786,1669.05557720968,0.025,41447.5657668589
"1113",2022-09-05,403.876,0.1175,0.005,0,0,0,0,0,0,0,0,24.574499130249,4.72620010375977,4.82560014724731,1668.21293950702,0.025,41130.9552514013
"1114",2022-09-06,403.461,0.1175,0.005,0,0,0,0,0,0,0,0,24.5599002838135,4.73031997680664,4.85150003433228,1656.77642202897,0.025,40851.2353930938
"1115",2022-09-07,395.604,0.1175,0.005,0,0,0,0,0,0,0,0,24.5695991516113,4.71023988723755,4.85150003433228,1675.67691455336,0.025,41292.345758729
"1116",2022-09-08,396.857,0.1175,0.005,0,0,0,0,0,0,0,0,24.5140991210938,4.7052001953125,4.87760019302368,1686.29268263436,0.025,40863.9434767118
"1117",2022-09-11,395.654,0.1175,0.005,0,0,0,0,0,0,0,0,24.5361995697021,4.68927001953125,4.89830017089844,1686.29268263436,0.025,40863.9434767118
"1118",2022-09-12,397.605,0.1175,0.005,0,0,0,0,0,0,0,0,24.4727001190186,4.68979978561401,4.90749979019165,1748.28713813051,0.025,41624.9012764794
