variable,sample_idx,pct_change,prediction
mean_nagy,138,-0.09000000000000001,411.47305
mean_nagy,139,-0.09000000000000001,409.77078
mean_nagy,140,-0.09000000000000001,409.5948
mean_nagy,141,-0.09000000000000001,409.91226
mean_nagy,142,-0.09000000000000001,410.17725
mean_nagy,143,-0.09000000000000001,410.66507
mean_nagy,144,-0.09000000000000001,410.0944
mean_nagy,145,-0.09000000000000001,411.73285
mean_nagy,146,-0.09000000000000001,413.03983
mean_nagy,147,-0.09000000000000001,413.9089
mean_nagy,148,-0.09000000000000001,413.22617
mean_nagy,149,-0.09000000000000001,412.84268
mean_nagy,150,-0.09000000000000001,412.4607
mean_nagy,151,-0.09000000000000001,411.81393
mean_nagy,152,-0.09000000000000001,411.53568
mean_nagy,153,-0.09000000000000001,411.20706
mean_nagy,154,-0.09000000000000001,410.41977
mean_nagy,155,-0.09000000000000001,411.3903
mean_nagy,156,-0.09000000000000001,411.61053
mean_nagy,157,-0.09000000000000001,410.43088
mean_nagy,158,-0.09000000000000001,410.5754
mean_nagy,159,-0.09000000000000001,409.99716
mean_nagy,160,-0.09000000000000001,409.21964
mean_nagy,161,-0.09000000000000001,407.47842
mean_nagy,162,-0.09000000000000001,407.80707
mean_nagy,163,-0.09000000000000001,407.15372
mean_nagy,164,-0.09000000000000001,407.73135
mean_nagy,165,-0.09000000000000001,406.4799
mean_nagy,166,-0.09000000000000001,407.7388
mean_nagy,167,-0.09000000000000001,408.16046
mean_nagy,168,-0.09000000000000001,406.91904
mean_nagy,169,-0.09000000000000001,405.9111
mean_nagy,170,-0.09000000000000001,404.80017
mean_nagy,171,-0.09000000000000001,404.05618
mean_nagy,172,-0.09000000000000001,403.80368
mean_nagy,173,-0.09000000000000001,403.0884
mean_nagy,174,-0.09000000000000001,402.0679
mean_nagy,0,-0.08000000000000002,396.23785
mean_nagy,1,-0.08000000000000002,398.26968
mean_nagy,2,-0.08000000000000002,399.22504
mean_nagy,3,-0.08000000000000002,396.93835
mean_nagy,4,-0.08000000000000002,395.161
mean_nagy,5,-0.08000000000000002,397.24045
mean_nagy,6,-0.08000000000000002,397.90054
mean_nagy,7,-0.08000000000000002,397.23267
mean_nagy,8,-0.08000000000000002,396.1103
mean_nagy,9,-0.08000000000000002,396.83136
mean_nagy,10,-0.08000000000000002,397.9415
mean_nagy,11,-0.08000000000000002,397.4918
mean_nagy,12,-0.08000000000000002,395.94846
mean_nagy,13,-0.08000000000000002,395.79736
mean_nagy,14,-0.08000000000000002,395.8163
mean_nagy,15,-0.08000000000000002,395.92307
mean_nagy,16,-0.08000000000000002,394.11343
mean_nagy,17,-0.08000000000000002,393.67215
mean_nagy,18,-0.08000000000000002,395.53546
mean_nagy,19,-0.08000000000000002,394.95404
mean_nagy,20,-0.08000000000000002,394.35153
mean_nagy,21,-0.08000000000000002,394.56796
mean_nagy,22,-0.08000000000000002,393.16083
mean_nagy,23,-0.08000000000000002,392.26205
mean_nagy,24,-0.08000000000000002,393.11832
mean_nagy,25,-0.08000000000000002,392.04175
mean_nagy,26,-0.08000000000000002,391.7523
mean_nagy,27,-0.08000000000000002,391.5638
mean_nagy,28,-0.08000000000000002,390.4686
mean_nagy,29,-0.08000000000000002,391.3113
mean_nagy,30,-0.08000000000000002,394.33597
mean_nagy,31,-0.08000000000000002,393.37128
mean_nagy,32,-0.08000000000000002,391.82913
mean_nagy,33,-0.08000000000000002,393.9672
mean_nagy,34,-0.08000000000000002,396.08322
mean_nagy,35,-0.08000000000000002,394.9496
mean_nagy,36,-0.08000000000000002,397.09897
mean_nagy,37,-0.08000000000000002,398.74637
mean_nagy,38,-0.08000000000000002,397.54703
mean_nagy,39,-0.08000000000000002,398.93457
mean_nagy,40,-0.08000000000000002,398.4576
mean_nagy,41,-0.08000000000000002,397.08994
mean_nagy,42,-0.08000000000000002,395.3081
mean_nagy,43,-0.08000000000000002,394.9324
mean_nagy,44,-0.08000000000000002,394.38507
mean_nagy,45,-0.08000000000000002,396.03873
mean_nagy,46,-0.08000000000000002,396.4158
mean_nagy,47,-0.08000000000000002,395.72562
mean_nagy,48,-0.08000000000000002,395.07065
mean_nagy,49,-0.08000000000000002,394.06808
mean_nagy,50,-0.08000000000000002,393.6128
mean_nagy,51,-0.08000000000000002,394.30197
mean_nagy,52,-0.08000000000000002,394.37973
mean_nagy,53,-0.08000000000000002,395.17386
mean_nagy,54,-0.08000000000000002,393.88864
mean_nagy,55,-0.08000000000000002,394.51627
mean_nagy,56,-0.08000000000000002,393.7053
mean_nagy,57,-0.08000000000000002,393.6661
mean_nagy,58,-0.08000000000000002,393.50128
mean_nagy,59,-0.08000000000000002,394.6882
mean_nagy,60,-0.08000000000000002,393.95648
mean_nagy,61,-0.08000000000000002,394.14944
mean_nagy,62,-0.08000000000000002,394.6867
mean_nagy,63,-0.08000000000000002,397.56387
mean_nagy,64,-0.08000000000000002,397.8107
mean_nagy,65,-0.08000000000000002,396.78964
mean_nagy,66,-0.08000000000000002,396.27887
mean_nagy,67,-0.08000000000000002,395.8771
mean_nagy,68,-0.08000000000000002,395.3206
mean_nagy,69,-0.08000000000000002,395.47842
mean_nagy,70,-0.08000000000000002,395.2595
mean_nagy,71,-0.08000000000000002,395.1003
mean_nagy,72,-0.08000000000000002,393.99173
mean_nagy,73,-0.08000000000000002,395.51077
mean_nagy,74,-0.08000000000000002,395.26846
mean_nagy,75,-0.08000000000000002,395.99576
mean_nagy,76,-0.08000000000000002,396.70657
mean_nagy,77,-0.08000000000000002,397.61484
mean_nagy,78,-0.08000000000000002,397.79602
mean_nagy,79,-0.08000000000000002,398.78775
mean_nagy,80,-0.08000000000000002,400.94577
mean_nagy,81,-0.08000000000000002,402.4821
mean_nagy,82,-0.08000000000000002,402.15646
mean_nagy,83,-0.08000000000000002,402.72324
mean_nagy,84,-0.08000000000000002,400.32437
mean_nagy,85,-0.08000000000000002,399.90784
mean_nagy,86,-0.08000000000000002,402.00027
mean_nagy,87,-0.08000000000000002,402.31616
mean_nagy,88,-0.08000000000000002,401.5712
mean_nagy,89,-0.08000000000000002,400.96707
mean_nagy,90,-0.08000000000000002,402.08835
mean_nagy,91,-0.08000000000000002,401.07367
mean_nagy,92,-0.08000000000000002,401.50226
mean_nagy,93,-0.08000000000000002,402.25455
mean_nagy,94,-0.08000000000000002,401.34378
mean_nagy,95,-0.08000000000000002,403.95132
mean_nagy,96,-0.08000000000000002,403.9888
mean_nagy,97,-0.08000000000000002,404.5376
mean_nagy,98,-0.08000000000000002,404.81866
mean_nagy,99,-0.08000000000000002,406.0441
mean_nagy,100,-0.08000000000000002,408.27206
mean_nagy,101,-0.08000000000000002,408.86575
mean_nagy,102,-0.08000000000000002,408.04187
mean_nagy,103,-0.08000000000000002,408.45218
mean_nagy,104,-0.08000000000000002,408.48856
mean_nagy,105,-0.08000000000000002,409.4578
mean_nagy,106,-0.08000000000000002,405.37906
mean_nagy,107,-0.08000000000000002,407.3689
mean_nagy,108,-0.08000000000000002,410.08603
mean_nagy,109,-0.08000000000000002,410.7324
mean_nagy,110,-0.08000000000000002,408.13986
mean_nagy,111,-0.08000000000000002,406.91904
mean_nagy,112,-0.08000000000000002,407.49548
mean_nagy,113,-0.08000000000000002,406.87582
mean_nagy,114,-0.08000000000000002,408.5002
mean_nagy,115,-0.08000000000000002,409.78473
mean_nagy,116,-0.08000000000000002,410.7584
mean_nagy,117,-0.08000000000000002,410.89908
mean_nagy,118,-0.08000000000000002,409.42874
mean_nagy,119,-0.08000000000000002,410.2018
mean_nagy,120,-0.08000000000000002,411.6417
mean_nagy,121,-0.08000000000000002,411.84158
mean_nagy,122,-0.08000000000000002,411.58224
mean_nagy,123,-0.08000000000000002,413.20718
mean_nagy,124,-0.08000000000000002,413.18234
mean_nagy,125,-0.08000000000000002,412.16833
mean_nagy,126,-0.08000000000000002,411.8305
mean_nagy,127,-0.08000000000000002,412.44794
mean_nagy,128,-0.08000000000000002,410.3217
mean_nagy,129,-0.08000000000000002,409.76566
mean_nagy,130,-0.08000000000000002,409.44437
mean_nagy,131,-0.08000000000000002,408.9081
mean_nagy,132,-0.08000000000000002,408.49002
mean_nagy,133,-0.08000000000000002,408.78036
mean_nagy,134,-0.08000000000000002,409.11716
mean_nagy,135,-0.08000000000000002,411.98404
mean_nagy,136,-0.08000000000000002,413.1492
mean_nagy,137,-0.08000000000000002,412.5319
mean_nagy,138,-0.08000000000000002,411.47305
mean_nagy,139,-0.08000000000000002,409.77078
mean_nagy,140,-0.08000000000000002,409.5948
mean_nagy,141,-0.08000000000000002,409.91226
mean_nagy,142,-0.08000000000000002,410.17725
mean_nagy,143,-0.08000000000000002,410.66507
mean_nagy,144,-0.08000000000000002,410.0944
mean_nagy,145,-0.08000000000000002,411.73285
mean_nagy,146,-0.08000000000000002,413.03983
mean_nagy,147,-0.08000000000000002,413.9089
mean_nagy,148,-0.08000000000000002,413.22617
mean_nagy,149,-0.08000000000000002,412.84268
mean_nagy,150,-0.08000000000000002,412.4607
mean_nagy,151,-0.08000000000000002,411.81393
mean_nagy,152,-0.08000000000000002,411.53568
mean_nagy,153,-0.08000000000000002,411.20706
mean_nagy,154,-0.08000000000000002,410.41977
mean_nagy,155,-0.08000000000000002,411.3903
mean_nagy,156,-0.08000000000000002,411.61053
mean_nagy,157,-0.08000000000000002,410.43088
mean_nagy,158,-0.08000000000000002,410.5754
mean_nagy,159,-0.08000000000000002,409.99716
mean_nagy,160,-0.08000000000000002,409.21964
mean_nagy,161,-0.08000000000000002,407.47842
mean_nagy,162,-0.08000000000000002,407.80707
mean_nagy,163,-0.08000000000000002,407.15372
mean_nagy,164,-0.08000000000000002,407.73135
mean_nagy,165,-0.08000000000000002,406.4799
mean_nagy,166,-0.08000000000000002,407.7388
mean_nagy,167,-0.08000000000000002,408.16046
mean_nagy,168,-0.08000000000000002,406.91904
mean_nagy,169,-0.08000000000000002,405.9111
mean_nagy,170,-0.08000000000000002,404.80045
mean_nagy,171,-0.08000000000000002,404.05618
mean_nagy,172,-0.08000000000000002,403.80368
mean_nagy,173,-0.08000000000000002,403.0884
mean_nagy,174,-0.08000000000000002,402.0679
mean_nagy,0,-0.07000000000000002,396.23785
mean_nagy,1,-0.07000000000000002,398.26968
mean_nagy,2,-0.07000000000000002,399.22504
mean_nagy,3,-0.07000000000000002,396.93835
mean_nagy,4,-0.07000000000000002,395.161
mean_nagy,5,-0.07000000000000002,397.24045
mean_nagy,6,-0.07000000000000002,397.90054
mean_nagy,7,-0.07000000000000002,397.23267
mean_nagy,8,-0.07000000000000002,396.1103
mean_nagy,9,-0.07000000000000002,396.83136
mean_nagy,10,-0.07000000000000002,397.9415
mean_nagy,11,-0.07000000000000002,397.4918
mean_nagy,12,-0.07000000000000002,395.94846
mean_nagy,13,-0.07000000000000002,395.79736
mean_nagy,14,-0.07000000000000002,395.8163
mean_nagy,15,-0.07000000000000002,395.92307
mean_nagy,16,-0.07000000000000002,394.11343
mean_nagy,17,-0.07000000000000002,393.6722
mean_nagy,18,-0.07000000000000002,395.53546
mean_nagy,19,-0.07000000000000002,394.95404
mean_nagy,20,-0.07000000000000002,394.35153
mean_nagy,21,-0.07000000000000002,394.56796
mean_nagy,22,-0.07000000000000002,393.16083
mean_nagy,23,-0.07000000000000002,392.26205
mean_nagy,24,-0.07000000000000002,393.11832
mean_nagy,25,-0.07000000000000002,392.04175
mean_nagy,26,-0.07000000000000002,391.7523
mean_nagy,27,-0.07000000000000002,391.5638
mean_nagy,28,-0.07000000000000002,390.4686
mean_nagy,29,-0.07000000000000002,391.3113
mean_nagy,30,-0.07000000000000002,394.33597
mean_nagy,31,-0.07000000000000002,393.37128
mean_nagy,32,-0.07000000000000002,391.82913
mean_nagy,33,-0.07000000000000002,393.9664
mean_nagy,34,-0.07000000000000002,396.08322
mean_nagy,35,-0.07000000000000002,394.9496
mean_nagy,36,-0.07000000000000002,397.09897
mean_nagy,37,-0.07000000000000002,398.74637
mean_nagy,38,-0.07000000000000002,397.54703
mean_nagy,39,-0.07000000000000002,398.93457
mean_nagy,40,-0.07000000000000002,398.4576
mean_nagy,41,-0.07000000000000002,397.08994
mean_nagy,42,-0.07000000000000002,395.3081
mean_nagy,43,-0.07000000000000002,394.9324
mean_nagy,44,-0.07000000000000002,394.38507
mean_nagy,45,-0.07000000000000002,396.03873
mean_nagy,46,-0.07000000000000002,396.4158
mean_nagy,47,-0.07000000000000002,395.72562
mean_nagy,48,-0.07000000000000002,395.07065
mean_nagy,49,-0.07000000000000002,394.06808
mean_nagy,50,-0.07000000000000002,393.61237
mean_nagy,51,-0.07000000000000002,394.30197
mean_nagy,52,-0.07000000000000002,394.37973
mean_nagy,53,-0.07000000000000002,395.17383
mean_nagy,54,-0.07000000000000002,393.8887
mean_nagy,55,-0.07000000000000002,394.51627
mean_nagy,56,-0.07000000000000002,393.7053
mean_nagy,57,-0.07000000000000002,393.6661
mean_nagy,58,-0.07000000000000002,393.50128
mean_nagy,59,-0.07000000000000002,394.6882
mean_nagy,60,-0.07000000000000002,393.95648
mean_nagy,61,-0.07000000000000002,394.14944
mean_nagy,62,-0.07000000000000002,394.68668
mean_nagy,63,-0.07000000000000002,397.56387
mean_nagy,64,-0.07000000000000002,397.8107
mean_nagy,65,-0.07000000000000002,396.78964
mean_nagy,66,-0.07000000000000002,396.27887
mean_nagy,67,-0.07000000000000002,395.8771
mean_nagy,68,-0.07000000000000002,395.3206
mean_nagy,69,-0.07000000000000002,395.47842
mean_nagy,70,-0.07000000000000002,395.2595
mean_nagy,71,-0.07000000000000002,395.1003
mean_nagy,72,-0.07000000000000002,393.99173
mean_nagy,73,-0.07000000000000002,395.51077
mean_nagy,74,-0.07000000000000002,395.26846
mean_nagy,75,-0.07000000000000002,395.99576
mean_nagy,76,-0.07000000000000002,396.70657
mean_nagy,77,-0.07000000000000002,397.61484
mean_nagy,78,-0.07000000000000002,397.79602
mean_nagy,79,-0.07000000000000002,398.78775
mean_nagy,80,-0.07000000000000002,400.94577
mean_nagy,81,-0.07000000000000002,402.4821
mean_nagy,82,-0.07000000000000002,402.15646
mean_nagy,83,-0.07000000000000002,402.72324
mean_nagy,84,-0.07000000000000002,400.32437
mean_nagy,85,-0.07000000000000002,399.90784
mean_nagy,86,-0.07000000000000002,402.00027
mean_nagy,87,-0.07000000000000002,402.31616
mean_nagy,88,-0.07000000000000002,401.5712
mean_nagy,89,-0.07000000000000002,400.96707
mean_nagy,90,-0.07000000000000002,402.0886
mean_nagy,91,-0.07000000000000002,401.07367
mean_nagy,92,-0.07000000000000002,401.50256
mean_nagy,93,-0.07000000000000002,402.25455
mean_nagy,94,-0.07000000000000002,401.34378
mean_nagy,95,-0.07000000000000002,403.95132
mean_nagy,96,-0.07000000000000002,403.9888
mean_nagy,97,-0.07000000000000002,404.5376
mean_nagy,98,-0.07000000000000002,404.81866
mean_nagy,99,-0.07000000000000002,406.0441
mean_nagy,100,-0.07000000000000002,408.27206
mean_nagy,101,-0.07000000000000002,408.86575
mean_nagy,102,-0.07000000000000002,408.04187
mean_nagy,103,-0.07000000000000002,408.45218
mean_nagy,104,-0.07000000000000002,408.48856
mean_nagy,105,-0.07000000000000002,409.4578
mean_nagy,106,-0.07000000000000002,405.37906
mean_nagy,107,-0.07000000000000002,407.3689
mean_nagy,108,-0.07000000000000002,410.08597
mean_nagy,109,-0.07000000000000002,410.7324
mean_nagy,110,-0.07000000000000002,408.13986
mean_nagy,111,-0.07000000000000002,406.91904
mean_nagy,112,-0.07000000000000002,407.49548
mean_nagy,113,-0.07000000000000002,406.87582
mean_nagy,114,-0.07000000000000002,408.5002
mean_nagy,115,-0.07000000000000002,409.78473
mean_nagy,116,-0.07000000000000002,410.7584
mean_nagy,117,-0.07000000000000002,410.89908
mean_nagy,118,-0.07000000000000002,409.42874
mean_nagy,119,-0.07000000000000002,410.2018
mean_nagy,120,-0.07000000000000002,411.6417
mean_nagy,121,-0.07000000000000002,411.84158
mean_nagy,122,-0.07000000000000002,411.58224
mean_nagy,123,-0.07000000000000002,413.20718
mean_nagy,124,-0.07000000000000002,413.18234
mean_nagy,125,-0.07000000000000002,412.16833
mean_nagy,126,-0.07000000000000002,411.82898
mean_nagy,127,-0.07000000000000002,412.44794
mean_nagy,128,-0.07000000000000002,410.3217
mean_nagy,129,-0.07000000000000002,409.76566
mean_nagy,130,-0.07000000000000002,409.44437
mean_nagy,131,-0.07000000000000002,408.9081
mean_nagy,132,-0.07000000000000002,408.49002
mean_nagy,133,-0.07000000000000002,408.78036
mean_nagy,134,-0.07000000000000002,409.11716
mean_nagy,135,-0.07000000000000002,411.98404
mean_nagy,136,-0.07000000000000002,413.1492
mean_nagy,137,-0.07000000000000002,412.5319
mean_nagy,138,-0.07000000000000002,411.47305
mean_nagy,139,-0.07000000000000002,409.77078
mean_nagy,140,-0.07000000000000002,409.5948
mean_nagy,141,-0.07000000000000002,409.91226
mean_nagy,142,-0.07000000000000002,410.17725
mean_nagy,143,-0.07000000000000002,410.66507
mean_nagy,144,-0.07000000000000002,410.0944
mean_nagy,145,-0.07000000000000002,411.73285
mean_nagy,146,-0.07000000000000002,413.03983
mean_nagy,147,-0.07000000000000002,413.9089
mean_nagy,148,-0.07000000000000002,413.22617
mean_nagy,149,-0.07000000000000002,412.84268
mean_nagy,150,-0.07000000000000002,412.4607
mean_nagy,151,-0.07000000000000002,411.81393
mean_nagy,152,-0.07000000000000002,411.53568
mean_nagy,153,-0.07000000000000002,411.20706
mean_nagy,154,-0.07000000000000002,410.41977
mean_nagy,155,-0.07000000000000002,411.39032
mean_nagy,156,-0.07000000000000002,411.61053
mean_nagy,157,-0.07000000000000002,410.43088
mean_nagy,158,-0.07000000000000002,410.5754
mean_nagy,159,-0.07000000000000002,409.99716
mean_nagy,160,-0.07000000000000002,409.21964
mean_nagy,161,-0.07000000000000002,407.47842
mean_nagy,162,-0.07000000000000002,407.80707
mean_nagy,163,-0.07000000000000002,407.15372
mean_nagy,164,-0.07000000000000002,407.73135
mean_nagy,165,-0.07000000000000002,406.47992
mean_nagy,166,-0.07000000000000002,407.7388
mean_nagy,167,-0.07000000000000002,408.16046
mean_nagy,168,-0.07000000000000002,406.91904
mean_nagy,169,-0.07000000000000002,405.9111
mean_nagy,170,-0.07000000000000002,404.80087
mean_nagy,171,-0.07000000000000002,404.05618
mean_nagy,172,-0.07000000000000002,403.80368
mean_nagy,173,-0.07000000000000002,403.0884
mean_nagy,174,-0.07000000000000002,402.0679
mean_nagy,0,-0.060000000000000026,396.23785
mean_nagy,1,-0.060000000000000026,398.26968
mean_nagy,2,-0.060000000000000026,399.22504
mean_nagy,3,-0.060000000000000026,396.93835
mean_nagy,4,-0.060000000000000026,395.161
mean_nagy,5,-0.060000000000000026,397.24045
mean_nagy,6,-0.060000000000000026,397.90054
mean_nagy,7,-0.060000000000000026,397.23267
mean_nagy,8,-0.060000000000000026,396.1103
mean_nagy,9,-0.060000000000000026,396.83136
mean_nagy,10,-0.060000000000000026,397.9415
mean_nagy,11,-0.060000000000000026,397.4918
mean_nagy,12,-0.060000000000000026,395.94846
mean_nagy,13,-0.060000000000000026,395.79736
mean_nagy,14,-0.060000000000000026,395.8163
mean_nagy,15,-0.060000000000000026,395.92307
mean_nagy,16,-0.060000000000000026,394.11343
mean_nagy,17,-0.060000000000000026,393.6723
mean_nagy,18,-0.060000000000000026,395.53546
mean_nagy,19,-0.060000000000000026,394.95404
mean_nagy,20,-0.060000000000000026,394.35153
mean_nagy,21,-0.060000000000000026,394.56796
mean_nagy,22,-0.060000000000000026,393.16083
mean_nagy,23,-0.060000000000000026,392.26205
mean_nagy,24,-0.060000000000000026,393.11832
mean_nagy,25,-0.060000000000000026,392.04175
mean_nagy,26,-0.060000000000000026,391.7523
mean_nagy,27,-0.060000000000000026,391.5638
mean_nagy,28,-0.060000000000000026,390.4686
mean_nagy,29,-0.060000000000000026,391.3113
mean_nagy,30,-0.060000000000000026,394.33597
mean_nagy,31,-0.060000000000000026,393.37128
mean_nagy,32,-0.060000000000000026,391.82913
mean_nagy,33,-0.060000000000000026,393.96548
mean_nagy,34,-0.060000000000000026,396.08322
mean_nagy,35,-0.060000000000000026,394.9496
mean_nagy,36,-0.060000000000000026,397.09897
mean_nagy,37,-0.060000000000000026,398.74637
mean_nagy,38,-0.060000000000000026,397.54703
mean_nagy,39,-0.060000000000000026,398.93457
mean_nagy,40,-0.060000000000000026,398.4576
mean_nagy,41,-0.060000000000000026,397.08994
mean_nagy,42,-0.060000000000000026,395.3081
mean_nagy,43,-0.060000000000000026,394.9324
mean_nagy,44,-0.060000000000000026,394.38507
mean_nagy,45,-0.060000000000000026,396.03873
mean_nagy,46,-0.060000000000000026,396.4158
mean_nagy,47,-0.060000000000000026,395.72562
mean_nagy,48,-0.060000000000000026,395.07065
mean_nagy,49,-0.060000000000000026,394.06808
mean_nagy,50,-0.060000000000000026,393.61185
mean_nagy,51,-0.060000000000000026,394.30197
mean_nagy,52,-0.060000000000000026,394.37973
mean_nagy,53,-0.060000000000000026,395.17386
mean_nagy,54,-0.060000000000000026,393.88864
mean_nagy,55,-0.060000000000000026,394.51627
mean_nagy,56,-0.060000000000000026,393.7053
mean_nagy,57,-0.060000000000000026,393.6661
mean_nagy,58,-0.060000000000000026,393.50128
mean_nagy,59,-0.060000000000000026,394.6882
mean_nagy,60,-0.060000000000000026,393.95648
mean_nagy,61,-0.060000000000000026,394.14944
mean_nagy,62,-0.060000000000000026,394.68668
mean_nagy,63,-0.060000000000000026,397.56387
mean_nagy,64,-0.060000000000000026,397.8107
mean_nagy,65,-0.060000000000000026,396.78964
mean_nagy,66,-0.060000000000000026,396.27887
mean_nagy,67,-0.060000000000000026,395.8771
mean_nagy,68,-0.060000000000000026,395.3206
mean_nagy,69,-0.060000000000000026,395.47842
mean_nagy,70,-0.060000000000000026,395.25943
mean_nagy,71,-0.060000000000000026,395.1003
mean_nagy,72,-0.060000000000000026,393.99173
mean_nagy,73,-0.060000000000000026,395.51077
mean_nagy,74,-0.060000000000000026,395.26846
mean_nagy,75,-0.060000000000000026,395.99576
mean_nagy,76,-0.060000000000000026,396.70657
mean_nagy,77,-0.060000000000000026,397.61484
mean_nagy,78,-0.060000000000000026,397.79602
mean_nagy,79,-0.060000000000000026,398.78775
mean_nagy,80,-0.060000000000000026,400.94577
mean_nagy,81,-0.060000000000000026,402.4821
mean_nagy,82,-0.060000000000000026,402.15646
mean_nagy,83,-0.060000000000000026,402.72324
mean_nagy,84,-0.060000000000000026,400.32437
mean_nagy,85,-0.060000000000000026,399.90784
mean_nagy,86,-0.060000000000000026,402.00027
mean_nagy,87,-0.060000000000000026,402.31616
mean_nagy,88,-0.060000000000000026,401.5712
mean_nagy,89,-0.060000000000000026,400.96707
mean_nagy,90,-0.060000000000000026,402.08884
mean_nagy,91,-0.060000000000000026,401.07367
mean_nagy,92,-0.060000000000000026,401.50284
mean_nagy,93,-0.060000000000000026,402.25455
mean_nagy,94,-0.060000000000000026,401.34378
mean_nagy,95,-0.060000000000000026,403.95132
mean_nagy,96,-0.060000000000000026,403.9888
mean_nagy,97,-0.060000000000000026,404.5376
mean_nagy,98,-0.060000000000000026,404.81866
mean_nagy,99,-0.060000000000000026,406.0441
mean_nagy,100,-0.060000000000000026,408.27206
mean_nagy,101,-0.060000000000000026,408.86575
mean_nagy,102,-0.060000000000000026,408.04187
mean_nagy,103,-0.060000000000000026,408.45218
mean_nagy,104,-0.060000000000000026,408.48856
mean_nagy,105,-0.060000000000000026,409.4578
mean_nagy,106,-0.060000000000000026,405.379
mean_nagy,107,-0.060000000000000026,407.3689
mean_nagy,108,-0.060000000000000026,410.08585
mean_nagy,109,-0.060000000000000026,410.7324
mean_nagy,110,-0.060000000000000026,408.13986
mean_nagy,111,-0.060000000000000026,406.91904
mean_nagy,112,-0.060000000000000026,407.49548
mean_nagy,113,-0.060000000000000026,406.87582
mean_nagy,114,-0.060000000000000026,408.5002
mean_nagy,115,-0.060000000000000026,409.78473
mean_nagy,116,-0.060000000000000026,410.7584
mean_nagy,117,-0.060000000000000026,410.89908
mean_nagy,118,-0.060000000000000026,409.42874
mean_nagy,119,-0.060000000000000026,410.2018
mean_nagy,120,-0.060000000000000026,411.6417
mean_nagy,121,-0.060000000000000026,411.84158
mean_nagy,122,-0.060000000000000026,411.58224
mean_nagy,123,-0.060000000000000026,413.20718
mean_nagy,124,-0.060000000000000026,413.18234
mean_nagy,125,-0.060000000000000026,412.16833
mean_nagy,126,-0.060000000000000026,411.8274
mean_nagy,127,-0.060000000000000026,412.44794
mean_nagy,128,-0.060000000000000026,410.3217
mean_nagy,129,-0.060000000000000026,409.76566
mean_nagy,130,-0.060000000000000026,409.44437
mean_nagy,131,-0.060000000000000026,408.9081
mean_nagy,132,-0.060000000000000026,408.49002
mean_nagy,133,-0.060000000000000026,408.78036
mean_nagy,134,-0.060000000000000026,409.11716
mean_nagy,135,-0.060000000000000026,411.98404
mean_nagy,136,-0.060000000000000026,413.1492
mean_nagy,137,-0.060000000000000026,412.5319
mean_nagy,138,-0.060000000000000026,411.47305
mean_nagy,139,-0.060000000000000026,409.77078
mean_nagy,140,-0.060000000000000026,409.5948
mean_nagy,141,-0.060000000000000026,409.91226
mean_nagy,142,-0.060000000000000026,410.17725
mean_nagy,143,-0.060000000000000026,410.66507
mean_nagy,144,-0.060000000000000026,410.0944
mean_nagy,145,-0.060000000000000026,411.73285
mean_nagy,146,-0.060000000000000026,413.03983
mean_nagy,147,-0.060000000000000026,413.9089
mean_nagy,148,-0.060000000000000026,413.22617
mean_nagy,149,-0.060000000000000026,412.84268
mean_nagy,150,-0.060000000000000026,412.4607
mean_nagy,151,-0.060000000000000026,411.81393
mean_nagy,152,-0.060000000000000026,411.53568
mean_nagy,153,-0.060000000000000026,411.20706
mean_nagy,154,-0.060000000000000026,410.41977
mean_nagy,155,-0.060000000000000026,411.39032
mean_nagy,156,-0.060000000000000026,411.61053
mean_nagy,157,-0.060000000000000026,410.43088
mean_nagy,158,-0.060000000000000026,410.5754
mean_nagy,159,-0.060000000000000026,409.99716
mean_nagy,160,-0.060000000000000026,409.21964
mean_nagy,161,-0.060000000000000026,407.47842
mean_nagy,162,-0.060000000000000026,407.80707
mean_nagy,163,-0.060000000000000026,407.15372
mean_nagy,164,-0.060000000000000026,407.73135
mean_nagy,165,-0.060000000000000026,406.47992
mean_nagy,166,-0.060000000000000026,407.7388
mean_nagy,167,-0.060000000000000026,408.16046
mean_nagy,168,-0.060000000000000026,406.91904
mean_nagy,169,-0.060000000000000026,405.9111
mean_nagy,170,-0.060000000000000026,404.80124
mean_nagy,171,-0.060000000000000026,404.05618
mean_nagy,172,-0.060000000000000026,403.80368
mean_nagy,173,-0.060000000000000026,403.0884
mean_nagy,174,-0.060000000000000026,402.0679
mean_nagy,0,-0.05000000000000003,396.23785
mean_nagy,1,-0.05000000000000003,398.26968
mean_nagy,2,-0.05000000000000003,399.22504
mean_nagy,3,-0.05000000000000003,396.93835
mean_nagy,4,-0.05000000000000003,395.161
mean_nagy,5,-0.05000000000000003,397.24045
mean_nagy,6,-0.05000000000000003,397.90054
mean_nagy,7,-0.05000000000000003,397.23267
mean_nagy,8,-0.05000000000000003,396.1103
mean_nagy,9,-0.05000000000000003,396.83136
mean_nagy,10,-0.05000000000000003,397.9415
mean_nagy,11,-0.05000000000000003,397.4918
mean_nagy,12,-0.05000000000000003,395.94846
mean_nagy,13,-0.05000000000000003,395.79736
mean_nagy,14,-0.05000000000000003,395.8163
mean_nagy,15,-0.05000000000000003,395.92307
mean_nagy,16,-0.05000000000000003,394.11343
mean_nagy,17,-0.05000000000000003,393.6724
mean_nagy,18,-0.05000000000000003,395.53546
mean_nagy,19,-0.05000000000000003,394.95404
