"","Date","eur_close","Fed","MNB","ECB","mean_matolcsy","mean_varga","mean_nagy","mean_kinfo","max_matolcsy","max_varga","max_nagy","max_kinfo"
"384","2019-11-20","332.420","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"385","2019-11-21","333.195","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"386","2019-11-22","334.216","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"387","2019-11-25","333.934","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"388","2019-11-26","335.581","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"389","2019-11-27","335.647","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"390","2019-11-28","335.960","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"391","2019-11-29","335.579","0.0156","0.0090","0.0000","0","0","0","0","0","0","0","0"
"392","2019-12-02","334.249","0.0156","0.0090","0.0000","0","0","0","0","0","0","0","0"
"393","2019-12-03","331.863","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"394","2019-12-04","331.322","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"395","2019-12-05","330.854","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"396","2019-12-06","330.471","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"397","2019-12-09","330.569","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"398","2019-12-10","331.286","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"399","2019-12-11","330.597","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"400","2019-12-12","329.889","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"401","2019-12-13","329.178","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"402","2019-12-16","329.007","0.0156","0.0090","0.0000","0","0","0","0","0","0","0","0"
"403","2019-12-17","328.525","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"404","2019-12-18","329.847","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"405","2019-12-19","330.447","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"406","2019-12-20","330.274","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"407","2019-12-23","330.253","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"408","2019-12-24","331.130","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"409","2019-12-25","331.095","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"410","2019-12-26","331.291","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"411","2019-12-27","330.878","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"412","2019-12-30","330.647","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"413","2019-12-31","330.679","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"414","2020-01-01","330.524","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"415","2020-01-02","330.506","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"416","2020-01-03","328.658","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"417","2020-01-06","329.386","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"418","2020-01-07","329.422","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"419","2020-01-08","331.349","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"420","2020-01-09","330.711","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"421","2020-01-10","332.470","0.0154","0.0090","0.0000","0","0","0","0","0","0","0","0"
"422","2020-01-13","333.488","0.0154","0.0090","0.0000","0.27815437","0","0","0","0.27815437","0","0","0"
"423","2020-01-14","333.331","0.0154","0.0090","0.0000","0","0","0","0","0","0","0","0"
"424","2020-01-15","332.233","0.0154","0.0090","0.0000","0.14044599"," 0.139540166","0","0","0.14044599"," 0.139540166","0","0"
"425","2020-01-16","332.656","0.0154","0.0090","0.0000","0","0","0","0","0","0","0","0"
"426","2020-01-17","334.311","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"427","2020-01-20","335.860","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"428","2020-01-21","334.385","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"429","2020-01-22","333.832","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"430","2020-01-23","335.836","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"431","2020-01-24","336.528","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"432","2020-01-27","335.972","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"433","2020-01-28","336.931","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"434","2020-01-29","337.715","0.0155","0.0090","0.0000","0","0","0","0","0","0","0","0"
"435","2020-01-30","337.376","0.0160","0.0090","0.0000","0","0","0","0","0","0","0","0"
"436","2020-01-31","336.875","0.0159","0.0090","0.0000","0","0","0","0","0","0","0","0"
"437","2020-02-03","336.830","0.0159","0.0090","0.0000","0","0","0","0","0","0","0","0"
"438","2020-02-04","336.970","0.0159","0.0090","0.0000","0","0","0","0","0","0","0","0"
"439","2020-02-05","335.469","0.0159","0.0090","0.0000","0","0","0","0","0","0","0","0"
"440","2020-02-06","336.581","0.0159","0.0090","0.0000","0","0","0","0","0","0","0","0"
"441","2020-02-07","337.575","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"442","2020-02-10","338.065","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"443","2020-02-11","337.990","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"444","2020-02-12","338.488","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"445","2020-02-13","339.658","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"446","2020-02-14","337.250","0.0158","0.0090","0.0000","0"," 0.124800998","0","0","0"," 0.124800998","0","0"
"447","2020-02-17","335.480","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"448","2020-02-18","335.277","0.0159","0.0090","0.0000","0","0","0","0","0","0","0","0"
"449","2020-02-19","335.345","0.0159","0.0090","0.0000","0","0","0","0","0","0","0","0"
"450","2020-02-20","336.692","0.0159","0.0090","0.0000","0","0","0","0","0","0","0","0"
"451","2020-02-21","337.957","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"452","2020-02-24","336.893","0.0158","0.0090","0.0000","0"," 0.311490923","0","0","0"," 0.311490923","0","0"
"453","2020-02-25","337.910","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"454","2020-02-26","338.326","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"455","2020-02-27","339.077","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"456","2020-02-28","338.880","0.0158","0.0090","0.0000","0","0","0","0","0","0","0","0"
"457","2020-03-02","337.738","0.0159","0.0090","0.0000","0","0","0","0","0","0","0","0"
"458","2020-03-03","336.973","0.0159","0.0090","0.0000","0","0","0","0","0","0","0","0"
"459","2020-03-04","335.666","0.0109","0.0090","0.0000","0","0","0","0","0","0","0","0"
"460","2020-03-05","335.542","0.0109","0.0090","0.0000","0","0","0","0","0","0","0","0"
"461","2020-03-06","336.146","0.0109","0.0090","0.0000","0","0","0","0","0","0","0","0"
"462","2020-03-09","335.441","0.0109","0.0090","0.0000","0","0","0","0","0","0","0","0"
"463","2020-03-10","335.313","0.0109","0.0090","0.0000","0","0","0","0","0","0","0","0"
"464","2020-03-11","334.642","0.0109","0.0090","0.0000","0","0","0","0","0","0","0","0"
"465","2020-03-12","336.459","0.0110","0.0090","0.0000","0","0","0","0","0","0","0","0"
"466","2020-03-13","337.679","0.0110","0.0090","0.0000","0","0","0","0","0","0","0","0"
"467","2020-03-16","338.076","0.0025","0.0090","0.0000","0.29173005","0","0","0","0.29173005","0","0","0"
"468","2020-03-17","344.170","0.0025","0.0090","0.0000","0","0","0","0","0","0","0","0"
"469","2020-03-18","346.791","0.0025","0.0090","0.0000","0","0","0","0","0","0","0","0"
"470","2020-03-19","352.751","0.0020","0.0090","0.0000","0","0","0","0","0","0","0","0"
"471","2020-03-20","356.690","0.0015","0.0090","0.0000","0","0","0","0","0","0","0","0"
"472","2020-03-23","349.597","0.0015","0.0090","0.0000","0","0","0","0","0","0","0","0"
"473","2020-03-24","350.532","0.0012","0.0090","0.0000","0","0","0","0","0","0","0","0"
"474","2020-03-25","354.224","0.0010","0.0090","0.0000","0","0"," 0.26558610","0","0","0"," 0.26558610","0"
"475","2020-03-26","352.132","0.0010","0.0090","0.0000","0","0","0","0","0","0","0","0"
"476","2020-03-27","354.851","0.0010","0.0090","0.0000","0","0","0","0","0","0","0","0"
"477","2020-03-29","356.438","0.0010","0.0090","0.0000","0","0","0","0","0","0","0","0"
"478","2020-03-30","358.166","0.0009","0.0090","0.0000","0","0","0","0","0","0","0","0"
"479","2020-03-31","360.644","0.0008","0.0090","0.0000","0","0","0","0","0","0","0","0"
"480","2020-04-01","362.666","0.0006","0.0090","0.0000","0","0","0","0","0","0","0","0"
"481","2020-04-02","362.921","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"482","2020-04-05","364.624","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"483","2020-04-06","363.078","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"484","2020-04-07","357.337","0.0005","0.0090","0.0000","0.26770847"," 0.217959002","0","0","0.26770847"," 0.217959002","0","0"
"485","2020-04-08","357.832","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"486","2020-04-09","352.442","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"487","2020-04-12","352.593","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"488","2020-04-13","352.936","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"489","2020-04-14","351.349","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"490","2020-04-15","351.455","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"491","2020-04-16","350.702","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"492","2020-04-19","351.964","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"493","2020-04-20","352.096","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"494","2020-04-21","353.193","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"495","2020-04-22","356.552","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"496","2020-04-23","356.911","0.0004","0.0090","0.0000","0","0","0","0","0","0","0","0"
"497","2020-04-26","355.536","0.0004","0.0090","0.0000","0","0","0","0","0","0","0","0"
"498","2020-04-27","354.637","0.0004","0.0090","0.0000","0","0","0","0","0","0","0","0"
"499","2020-04-28","357.116","0.0004","0.0090","0.0000","0","0","0","0","0","0","0","0"
"500","2020-04-29","353.876","0.0004","0.0090","0.0000","0","0","0","0","0","0","0","0"
"501","2020-04-30","352.172","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"502","2020-05-03","352.357","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"503","2020-05-04","353.494","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"504","2020-05-05","349.917","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"505","2020-05-06","350.380","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"506","2020-05-07","350.400","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"507","2020-05-10","349.095","0.0005","0.0090","0.0000","0.18070275","0","0","0","0.18070275","0","0","0"
"508","2020-05-11","349.795","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"509","2020-05-12","350.768","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"510","2020-05-13","353.503","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"511","2020-05-14","353.745","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"512","2020-05-17","354.257","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"513","2020-05-18","352.595","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"514","2020-05-19","349.615","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"515","2020-05-20","349.391","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"516","2020-05-21","347.713","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"517","2020-05-24","349.810","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"518","2020-05-25","350.601","0.0005","0.0090","0.0000","0"," 0.127488847","0","0","0"," 0.127488847","0","0"
"519","2020-05-26","347.414","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"520","2020-05-27","348.265","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"521","2020-05-28","349.362","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"522","2020-05-31","346.361","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"523","2020-06-01","344.532","0.0005","0.0090","0.0000","0","0","0","0","0","0","0","0"
"524","2020-06-02","345.457","0.0006","0.0090","0.0000","0","0","0","0","0","0","0","0"
"525","2020-06-03","344.795","0.0006","0.0090","0.0000","0","0","0","0","0","0","0","0"
"526","2020-06-04","344.367","0.0006","0.0090","0.0000","0","0","0","0","0","0","0","0"
"527","2020-06-07","343.395","0.0006","0.0090","0.0000","0","0","0","0","0","0","0","0"
"528","2020-06-08","343.473","0.0007","0.0090","0.0000","0","0","0","0","0","0","0","0"
"529","2020-06-09","343.956","0.0007","0.0090","0.0000","0"," 0.289177060","0","0","0"," 0.289177060","0","0"
"530","2020-06-10","343.339","0.0008","0.0090","0.0000","0","0","0","0","0","0","0","0"
"531","2020-06-11","345.629","0.0008","0.0090","0.0000","0","0","0","0","0","0","0","0"
"532","2020-06-14","346.534","0.0008","0.0090","0.0000","0","0","0","0","0","0","0","0"
"533","2020-06-15","345.780","0.0009","0.0090","0.0000","0","0","0","0","0","0","0","0"
"534","2020-06-16","345.101","0.0009","0.0090","0.0000","0","0","0","0","0","0","0","0"
"535","2020-06-17","344.409","0.0009","0.0090","0.0000","0","0","0","0","0","0","0","0"
"536","2020-06-18","345.883","0.0009","0.0090","0.0000","0","0","0","0","0","0","0","0"
"537","2020-06-21","345.753","0.0009","0.0090","0.0000","0","0","0","0","0","0","0","0"
"538","2020-06-22","346.728","0.0008","0.0090","0.0000","0","0","0","0","0","0","0","0"
"539","2020-06-23","348.977","0.0008","0.0090","0.0000","0","0","0","0","0","0","0","0"
"540","2020-06-24","351.432","0.0008","0.0075","0.0000","0","0","0","0","0","0","0","0"
"541","2020-06-25","353.686","0.0008","0.0075","0.0000","0","0","0"," 0.18371110","0","0","0"," 0.18371110"
"542","2020-06-28","354.912","0.0008","0.0075","0.0000","0","0","0","0","0","0","0","0"
"543","2020-06-29","356.071","0.0008","0.0075","0.0000","0","0","0","0","0","0","0","0"
"544","2020-06-30","354.356","0.0008","0.0075","0.0000","0","0","0","0","0","0","0","0"
"545","2020-07-01","352.365","0.0008","0.0075","0.0000","0","0","0","0","0","0","0","0"
"546","2020-07-02","351.058","0.0009","0.0075","0.0000","0","0","0","0","0","0","0","0"
"547","2020-07-05","353.011","0.0009","0.0075","0.0000","0","0","0","0","0","0","0","0"
"548","2020-07-06","351.992","0.0009","0.0075","0.0000","0","0","0","0","0","0","0","0"
"549","2020-07-07","354.115","0.0009","0.0075","0.0000","0","0","0","0","0","0","0","0"
"550","2020-07-08","354.641","0.0009","0.0075","0.0000","0","0","0","0","0","0","0","0"
"551","2020-07-09","353.048","0.0009","0.0075","0.0000","0","0","0"," 0.26262513","0","0","0"," 0.26262513"
"552","2020-07-12","353.144","0.0009","0.0075","0.0000","0","0","0","0","0","0","0","0"
"553","2020-07-13","355.079","0.0009","0.0075","0.0000","0","0","0","0","0","0","0","0"
"554","2020-07-14","354.891","0.0009","0.0075","0.0000","0","0","0","0","0","0","0","0"
"555","2020-07-15","353.393","0.0010","0.0075","0.0000","0","0","0","0","0","0","0","0"
"556","2020-07-16","353.683","0.0010","0.0075","0.0000","0","0","0","0","0","0","0","0"
"557","2020-07-19","352.816","0.0010","0.0075","0.0000","0","0","0","0","0","0","0","0"
"558","2020-07-20","351.816","0.0010","0.0075","0.0000","0","0","0","0","0","0","0","0"
"559","2020-07-21","349.999","0.0010","0.0075","0.0000","0","0","0","0","0","0","0","0"
"560","2020-07-22","347.785","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"561","2020-07-23","346.149","0.0009","0.0060","0.0000","0.01952417","0","0","0","0.01952417","0","0","0"
"562","2020-07-26","345.817","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"563","2020-07-27","345.824","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"564","2020-07-28","346.666","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"565","2020-07-29","345.080","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"566","2020-07-30","344.770","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"567","2020-08-02","344.029","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"568","2020-08-03","344.229","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"569","2020-08-04","345.908","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"570","2020-08-05","344.609","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"571","2020-08-06","346.010","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"572","2020-08-09","345.905","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"573","2020-08-10","344.465","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"574","2020-08-11","344.577","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"575","2020-08-12","344.963","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"576","2020-08-13","344.977","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"577","2020-08-16","345.877","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"578","2020-08-17","348.632","0.0010","0.0060","0.0000","0","0","0","0","0","0","0","0"
"579","2020-08-18","348.446","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"580","2020-08-19","348.616","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"581","2020-08-20","348.187","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"582","2020-08-23","349.787","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"583","2020-08-24","351.557","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"584","2020-08-25","352.365","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"585","2020-08-26","355.291","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"586","2020-08-27","355.836","0.0008","0.0060","0.0000","0","0","0","0","0","0","0","0"
"587","2020-08-30","353.545","0.0008","0.0060","0.0000","0","0","0","0","0","0","0","0"
"588","2020-08-31","354.969","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"589","2020-09-01","355.523","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"590","2020-09-02","357.731","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"591","2020-09-03","358.445","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"592","2020-09-06","360.011","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"593","2020-09-07","359.423","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"594","2020-09-08","357.079","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"595","2020-09-09","356.617","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"596","2020-09-10","357.238","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"597","2020-09-13","357.060","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"598","2020-09-14","357.037","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"599","2020-09-15","357.552","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"600","2020-09-16","358.908","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"601","2020-09-17","360.299","0.0009","0.0060","0.0000","0"," 0.050521340","0","0","0"," 0.050521340","0","0"
"602","2020-09-20","360.023","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"603","2020-09-21","361.806","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"604","2020-09-22","362.708","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"605","2020-09-23","364.902","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"606","2020-09-24","362.206","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"607","2020-09-27","363.005","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"608","2020-09-28","365.634","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"609","2020-09-29","364.934","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"610","2020-09-30","363.118","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"611","2020-10-01","358.424","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"612","2020-10-04","358.385","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"613","2020-10-05","360.625","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"614","2020-10-06","360.344","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"615","2020-10-07","358.670","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"616","2020-10-08","357.006","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"617","2020-10-11","355.844","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"618","2020-10-12","357.235","0.0009","0.0060","0.0000","0.31493899","0","0","0","0.31493899","0","0","0"
"619","2020-10-13","361.409","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"620","2020-10-14","363.139","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"621","2020-10-15","364.320","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"622","2020-10-18","364.010","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"623","2020-10-19","364.538","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"624","2020-10-20","362.754","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"625","2020-10-21","363.140","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"626","2020-10-22","364.021","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"627","2020-10-26","364.746","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"628","2020-10-27","364.687","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"629","2020-10-28","364.943","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"630","2020-10-29","368.071","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"631","2020-10-30","367.544","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"632","2020-11-02","366.276","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"633","2020-11-03","366.219","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"634","2020-11-04","362.869","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"635","2020-11-05","362.575","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"636","2020-11-06","358.401","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"637","2020-11-09","358.226","0.0009","0.0060","0.0000","0.32216231","0","0","0","0.32216231","0","0","0"
"638","2020-11-10","358.731","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"639","2020-11-11","355.724","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"640","2020-11-12","355.007","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"641","2020-11-13","354.380","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"642","2020-11-16","357.846","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"643","2020-11-17","358.961","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"644","2020-11-18","361.237","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"645","2020-11-19","360.088","0.0008","0.0060","0.0000","0.05433286","0","0","0","0.05433286","0","0","0"
"646","2020-11-20","358.777","0.0008","0.0060","0.0000","0","0","0","0","0","0","0","0"
"647","2020-11-23","359.133","0.0008","0.0060","0.0000","0","0","0","0","0","0","0","0"
"648","2020-11-24","360.374","0.0008","0.0060","0.0000","0","0","0","0","0","0","0","0"
"649","2020-11-25","360.341","0.0008","0.0060","0.0000","0","0","0","0","0","0","0","0"
"650","2020-11-26","360.645","0.0008","0.0060","0.0000","0","0","0","0","0","0","0","0"
"651","2020-11-27","360.491","0.0008","0.0060","0.0000","0","0","0","0","0","0","0","0"
"652","2020-11-30","361.330","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"653","2020-12-01","358.853","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"654","2020-12-02","356.174","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"655","2020-12-03","359.285","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"656","2020-12-04","356.877","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"657","2020-12-07","358.397","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"658","2020-12-08","360.102","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"659","2020-12-09","358.515","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"660","2020-12-10","356.184","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"661","2020-12-11","353.770","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"662","2020-12-14","354.278","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"663","2020-12-15","353.792","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"664","2020-12-16","355.784","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"665","2020-12-17","354.870","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"666","2020-12-18","355.107","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"667","2020-12-21","357.429","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"668","2020-12-22","360.093","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"669","2020-12-23","361.854","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"670","2020-12-24","361.765","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"671","2020-12-25","362.605","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"672","2020-12-28","361.400","0.0009","0.0060","0.0000","0.24359216","0","0","0","0.24359216","0","0","0"
"673","2020-12-29","363.520","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"674","2020-12-30","364.372","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"675","2020-12-31","364.179","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"676","2021-01-01","362.316","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"677","2021-01-04","362.101","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"678","2021-01-05","361.509","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"679","2021-01-06","358.717","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"680","2021-01-07","358.450","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
"681","2021-01-08","359.067","0.0009","0.0060","0.0000","0","0","0","0","0","0","0","0"
